ingredient_class_count,ingredient_class_diversity,largest_ingredient_class_share,inggrp_meat_poultry_count,inggrp_seafood_count,inggrp_dairy_count,inggrp_eggs_count,inggrp_vegetables_count,inggrp_fruit_count,inggrp_grains_starches_count,inggrp_legumes_soy_count,inggrp_nuts_seeds_count,inggrp_herbs_spices_seasonings_count,inggrp_oils_fats_count,inggrp_sweeteners_chocolate_count,inggrp_sauces_condiments_count,inggrp_baking_additives_count,inggrp_beverages_alcohol_broth_count,prep_minutes,cook_minutes,total_minutes,log_prep_minutes,log_cook_minutes,log_total_minutes,description_word_count,title_word_count,direction_step_count,category_count,cuisine_count,ingredients_per_step,steps_per_ingredient,total_minutes_per_ingredient,description_words_per_step,publication_year,publication_month,carbs,fat,protein,log_calories,log_carbs,protein_per_calorie,fat_per_calorie,carbs_per_calorie,calories_per_ingredient,rating_count,log_rating_count,inggrp_meat_poultry_present,inggrp_seafood_present,inggrp_dairy_present,inggrp_eggs_present,inggrp_vegetables_present,inggrp_fruit_present,inggrp_grains_starches_present,inggrp_legumes_soy_present,inggrp_nuts_seeds_present,inggrp_herbs_spices_seasonings_present,inggrp_oils_fats_present,inggrp_sweeteners_chocolate_present,inggrp_sauces_condiments_present,inggrp_baking_additives_present,inggrp_beverages_alcohol_broth_present,ing_all_purpose_flour,ing_baking_powder,ing_baking_soda,ing_beef,ing_black_pepper,ing_brown_sugar,ing_butter,ing_carrot,ing_cayenne_pepper,ing_celery,ing_cheddar_cheese,ing_chicken_broth,ing_chili_powder,ing_cilantro,ing_cinnamon,ing_clove,ing_confectioners_sugar,ing_cooking_spray,ing_cornstarch,ing_cumin,ing_dried_oregano,ing_egg,ing_freshly_black_pepper,ing_garlic,ing_garlic_powder,ing_ginger,ing_green_bell_pepper,ing_green_onion,ing_heavy_cream,ing_honey,ing_kosher_salt,ing_large_egg,ing_lemon_juice,ing_mayonnaise,ing_milk,ing_mozzarella_cheese,ing_nutmeg,ing_olive_oil,ing_onion,ing_onion_powder,ing_packed_brown_sugar,ing_paprika,ing_parmesan_cheese,ing_parsley,ing_pecan,ing_red_bell_pepper,ing_red_pepper_flake,ing_salt,ing_salt_and_black_pepper,ing_salt_and_freshly_black_pepper,ing_salt_and_pepper,ing_sour_cream,ing_soy_sauce,ing_unsalted_butter,ing_vanilla_extract,ing_vegetable_oil,ing_walnut,ing_water,ing_white_sugar,ing_worcestershire_sauce,src_diwali,src_apple_pie,src_butternut_squash_soups,src_cheese_balls,src_fettuccini,src_allrecipes_allstar_recipes,src_beef_stews,src_fajitas,src_omelets,src_canning_and_preserving,src_chicken_noodle_soups,src_chicken_teriyaki,src_chinese,src_chocolate_chip_cookies,src_deviled_eggs
5,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,3.044522437723423,3.044522437723423,3.713572066704308,17,4,2,1,0,3.0,0.3333333333333333,6.666666666666667,8.5,2018,3,43.0,23.0,10.0,6.023447592961033,3.784189633918261,0.024271844660194174,0.055825242718446605,0.10436893203883495,68.66666666666667,14.0,2.70805020110221,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.7272727272727273,0.36363636363636365,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,4.0,25.0,10.0,45.0,3.258096538021482,2.3978952727983707,3.828641396489095,27,4,10,1,1,1.1,0.9090909090909091,4.090909090909091,2.7,2020,6,13.0,4.0,1.0,4.51085950651685,2.6390573296152584,0.011111111111111112,0.044444444444444446,0.14444444444444443,8.181818181818182,122.0,4.812184355372417,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.8571428571428571,0.42857142857142855,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,20.0,35.0,2.772588722239781,3.044522437723423,3.58351893845611,11,3,2,2,1,3.5,0.2857142857142857,5.0,5.5,2015,11,13.0,5.0,4.0,4.736198448394496,2.6390573296152584,0.035398230088495575,0.04424778761061947,0.11504424778761062,16.142857142857142,16.0,2.833213344056216,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.8181818181818182,0.2727272727272727,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,10.0,55.0,65.0,2.3978952727983707,4.02535169073515,4.189654742026425,22,3,2,1,2,5.5,0.18181818181818182,5.909090909090909,11.0,2020,6,7.0,44.0,58.0,6.489204931325317,2.0794415416798357,0.0882800608828006,0.0669710806697108,0.0106544901065449,59.72727272727273,37.0,3.6375861597263857,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6,0.3,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,85.0,2.3978952727983707,2.772588722239781,4.454347296253507,26,3,5,2,1,2.0,0.5,8.5,5.2,2020,6,52.0,33.0,19.0,6.368187186350492,3.970291913552122,0.03264604810996564,0.05670103092783505,0.08934707903780069,58.2,184.0,5.220355825078324,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7777777777777778,0.4444444444444444,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,45.0,3.044522437723423,3.258096538021482,3.828641396489095,41,7,4,3,1,2.25,0.4444444444444444,5.0,10.25,2025,7,45.0,32.0,40.0,6.416732282512326,3.828641396489095,0.06546644844517185,0.05237315875613748,0.07364975450081833,67.88888888888889,8.0,2.1972245773362196,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.6666666666666666,0.4,0.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,30.0,20.0,50.0,3.4339872044851463,3.044522437723423,3.9318256327243257,25,3,3,1,2,5.0,0.2,3.3333333333333335,8.333333333333334,2020,6,49.0,31.0,9.0,6.210600077024653,3.912023005428146,0.018108651911468814,0.06237424547283702,0.09859154929577464,33.13333333333333,135.0,4.912654885736052,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,25.0,30.0,325.0,3.258096538021482,3.4339872044851463,5.786897381366708,25,2,12,2,1,0.75,1.3333333333333333,36.111111111111114,2.0833333333333335,2020,6,35.0,12.0,7.0,5.6240175061873385,3.58351893845611,0.025362318840579712,0.043478260869565216,0.12681159420289856,30.666666666666668,188.0,5.241747015059643,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.8,0.5,1.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,10.0,25.0,2.772588722239781,2.3978952727983707,3.258096538021482,21,4,3,2,2,3.3333333333333335,0.3,2.5,7.0,2023,2,56.0,39.0,39.0,6.601230118728877,4.04305126783455,0.053061224489795916,0.053061224489795916,0.0761904761904762,73.5,5.0,1.791759469228055,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4666666666666667,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,5.0,15.0,15.0,40.0,2.772588722239781,2.772588722239781,3.713572066704308,20,2,6,1,1,2.5,0.4,2.6666666666666665,3.3333333333333335,2020,6,38.0,9.0,3.0,5.497168225293202,3.6635616461296463,0.012345679012345678,0.037037037037037035,0.15637860082304528,16.2,4.0,1.6094379124341003,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.6,0.6,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,60.0,2.3978952727983707,3.713572066704308,4.110873864173311,19,4,5,1,0,1.0,1.0,12.0,3.8,2020,3,22.0,18.0,17.0,5.75890177387728,3.1354942159291497,0.05379746835443038,0.056962025316455694,0.06962025316455696,63.2,6.0,1.9459101490553132,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.0,0.375,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,15.0,15.0,30.0,2.772588722239781,2.772588722239781,3.4339872044851463,34,5,3,1,0,2.6666666666666665,0.375,3.75,11.333333333333334,2019,4,8.0,5.0,1.0,4.394449154672439,2.1972245773362196,0.0125,0.0625,0.1,10.0,54.0,4.007333185232471,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3333333333333333,0.4,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,45.0,70.0,115.0,3.828641396489095,4.2626798770413155,4.7535901911063645,22,4,6,1,1,2.5,0.4,7.666666666666667,3.6666666666666665,2020,6,45.0,11.0,7.0,5.700443573390687,3.828641396489095,0.02348993288590604,0.03691275167785235,0.15100671140939598,19.866666666666667,281.0,5.641907070938114,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.625,0.375,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,15.0,25.0,100.0,2.772588722239781,3.258096538021482,4.61512051684126,27,2,7,1,1,1.1428571428571428,0.875,12.5,3.857142857142857,1999,11,1.0,10.0,5.0,4.762173934797756,0.6931471805599453,0.04310344827586207,0.08620689655172414,0.008620689655172414,14.5,39.0,3.6888794541139363,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.6923076923076923,0.3076923076923077,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,15.0,70.0,100.0,2.772588722239781,4.2626798770413155,4.61512051684126,25,4,5,1,1,2.6,0.38461538461538464,7.6923076923076925,5.0,2012,1,44.0,17.0,5.0,5.814130531825066,3.8066624897703196,0.014970059880239521,0.05089820359281437,0.1317365269461078,25.692307692307693,942.0,6.849066282633458,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.8888888888888888,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,10.0,20.0,30.0,2.3978952727983707,3.044522437723423,3.4339872044851463,24,3,8,1,1,1.125,0.8888888888888888,3.3333333333333335,3.0,1998,3,38.0,10.0,4.0,5.521460917862246,3.6635616461296463,0.01606425702811245,0.040160642570281124,0.15261044176706828,27.666666666666668,1333.0,7.195937226475569,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.5714285714285714,0.2857142857142857,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,15.0,1.791759469228055,2.3978952727983707,2.772588722239781,22,6,3,4,1,2.3333333333333335,0.42857142857142855,2.142857142857143,7.333333333333333,2023,9,61.0,12.0,13.0,6.0063531596017325,4.127134385045092,0.03209876543209877,0.02962962962962963,0.1506172839506173,57.857142857142854,4.0,1.6094379124341003,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.6923076923076923,0.38461538461538464,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,15.0,65.0,80.0,2.772588722239781,4.189654742026425,4.394449154672439,23,2,4,1,1,3.25,0.3076923076923077,6.153846153846154,5.75,1998,5,41.0,21.0,6.0,5.8971538676367405,3.7376696182833684,0.01652892561983471,0.05785123966942149,0.11294765840220386,27.923076923076923,45.0,3.828641396489095,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.75,0.25,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,90.0,50.0,240.0,4.51085950651685,3.9318256327243257,5.484796933490655,16,4,4,1,1,3.0,0.3333333333333333,20.0,4.0,2020,6,78.0,33.0,8.0,6.42648845745769,4.3694478524670215,0.012965964343598054,0.05348460291734198,0.12641815235008103,51.416666666666664,43.0,3.784189633918261,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.42857142857142855,0.8571428571428571,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,15.0,120.0,155.0,2.772588722239781,4.795790545596741,5.049856007249537,26,5,4,1,1,1.75,0.5714285714285714,22.142857142857142,6.5,2018,6,1.0,33.0,45.0,6.186208623900494,0.6931471805599453,0.09278350515463918,0.06804123711340206,0.002061855670103093,69.28571428571429,22.0,3.1354942159291497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7,0.3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,20.0,10.0,30.0,3.044522437723423,2.3978952727983707,3.4339872044851463,35,2,4,1,0,2.5,0.4,3.0,8.75,1997,11,10.0,4.0,1.0,4.356708826689592,2.3978952727983707,0.012987012987012988,0.05194805194805195,0.12987012987012986,7.7,213.0,5.365976015021851,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4375,0.5625,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,9.0,15.0,10.0,30.0,2.772588722239781,2.3978952727983707,3.4339872044851463,14,5,10,1,1,1.6,0.625,1.875,1.4,2016,10,22.0,6.0,2.0,4.976733742420574,3.1354942159291497,0.013888888888888888,0.041666666666666664,0.1527777777777778,9.0,82.0,4.418840607796598,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.5333333333333333,0.5333333333333333,1.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,30.0,20.0,50.0,3.4339872044851463,3.044522437723423,3.9318256327243257,23,3,4,1,0,3.75,0.26666666666666666,3.3333333333333335,5.75,2019,4,60.0,39.0,34.0,6.584791392385716,4.110873864173311,0.04702627939142462,0.05394190871369295,0.08298755186721991,48.2,39.0,3.6888794541139363,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7142857142857143,0.5714285714285714,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,25.0,40.0,1.791759469228055,3.258096538021482,3.713572066704308,22,5,3,1,1,2.3333333333333335,0.42857142857142855,5.714285714285714,7.333333333333333,2020,6,20.0,13.0,6.0,5.402677381872279,3.044522437723423,0.027149321266968326,0.058823529411764705,0.09049773755656108,31.571428571428573,4.0,1.6094379124341003,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,120.0,150.0,3.044522437723423,4.795790545596741,5.017279836814924,57,5,6,1,1,1.5,0.6666666666666666,16.666666666666668,9.5,2019,4,71.0,25.0,48.0,6.55250788703459,4.276666119016055,0.06857142857142857,0.03571428571428571,0.10142857142857142,77.77777777777777,136.0,4.919980925828125,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7777777777777778,0.2222222222222222,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,45.0,50.0,2.3978952727983707,3.828641396489095,3.9318256327243257,23,1,5,1,1,1.8,0.5555555555555556,5.555555555555555,4.6,2024,5,,,,,,,,,,8.0,2.1972245773362196,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.9,0.2,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,20.0,30.0,60.0,3.044522437723423,3.4339872044851463,4.110873864173311,22,3,8,1,1,1.25,0.8,6.0,2.75,2020,6,34.0,8.0,3.0,5.393627546352362,3.5553480614894135,0.0136986301369863,0.0365296803652968,0.1552511415525114,21.9,15.0,2.772588722239781,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.5,0.375,2.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,6.0,15.0,85.0,110.0,2.772588722239781,4.454347296253507,4.709530201312334,27,5,7,1,1,2.2857142857142856,0.4375,6.875,3.857142857142857,2019,4,8.0,45.0,29.0,6.342121418721152,2.1972245773362196,0.05114638447971781,0.07936507936507936,0.014109347442680775,35.4375,1012.0,6.920671504248683,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.75,0.25,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,30.0,40.0,2.3978952727983707,3.4339872044851463,3.713572066704308,27,6,4,1,1,2.0,0.5,5.0,6.75,2020,2,87.0,17.0,14.0,6.324358962381311,4.477336814478207,0.025134649910233394,0.03052064631956912,0.1561938958707361,69.625,5.0,1.791759469228055,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.5555555555555556,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,30.0,,210.0,3.4339872044851463,,5.351858133476067,34,6,6,1,1,1.5,0.6666666666666666,23.333333333333332,5.666666666666667,2023,9,2.0,11.0,4.0,4.762173934797756,1.0986122886681098,0.034482758620689655,0.09482758620689655,0.017241379310344827,12.88888888888889,8.0,2.1972245773362196,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,,,0.0,,,0.0,18,3,1,2,0,6.0,0.16666666666666666,0.0,18.0,2008,6,17.0,0.0,9.0,4.672828834461906,2.8903717578961645,0.08490566037735849,0.0,0.16037735849056603,17.666666666666668,48.0,3.8918202981106265,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
